"TABLA 34: ""INSTITUCIONES EDUCATIVAS Y SUS CARRERAS""",,,,,Vigente a partir del 01/07/2014,,
Elaborada según el Clasificador de Instituciones de Educación Superior y Técnico Productivas (v1) y el Clasificador de Carreras de Educación Superior y Técnico productivas (v1) aprobados por el Instituto Nacional de Estadística e Informática - INEI.,,,,,,,
Abreviaturas,,,,,,,
IEST : Instituto de Educación Superior Técnologica.,,,,,,,
ISP : Instituto Superior Pedagógico.,,,,,,,
ESFA : Educación Superior de Formación Artística. ,,,,,,,
UNIV: Universidad.,,,,,,,
FFAA y Policía : Escuelas e Institutos de Educación Superior Tecnológicos de las Fuerzas Armadas y Policiales.,,,,,,,
COD. REGIMEN,DESC. REGIMEN,COD. TIPO INST.,DESC. TIPO INST.,COD.  INSTITUCIÓN,DESC. INSTITUCIÓN,COD.  CARRERA,DESC. CARRERA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170326124,CONSERVATORIO NACIONAL DE MÚSICA,151045,EDUCACIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170326124,CONSERVATORIO NACIONAL DE MÚSICA,224035,INTERPRETACIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170326124,CONSERVATORIO NACIONAL DE MÚSICA,224065,MUSICOLOGÍA
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271124031,CORRIENTE ALTERNA,222095,DISEÑO DE INTERIORES
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271124031,CORRIENTE ALTERNA,222125,DISEÑO GRÁFICO
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170673061,DANIEL ALOMÍA ROBLES,151045,EDUCACIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170673061,DANIEL ALOMÍA ROBLES,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170699702,DE FORMACION ARTISTICA-HUARAZ,151015,EDUCACIÓN ARTÍSTICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170699702,DE FORMACION ARTISTICA-HUARAZ,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170699702,DE FORMACION ARTISTICA-HUARAZ,224035,INTERPRETACIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170817544,EDUARDO MEZA SARAVIA,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170817544,EDUARDO MEZA SARAVIA,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170817544,EDUARDO MEZA SARAVIA,225015,ACTUACIÓN
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171130210,ERNESTO LÓPEZ MINDREAU,151015,EDUCACIÓN ARTÍSTICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171130210,ERNESTO LÓPEZ MINDREAU,224035,INTERPRETACIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170326132,NACIONAL DE BALLET,151035,EDUCACIÓN EN DANZA CLÁSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170326132,NACIONAL DE BALLET,223025,INTERPRETE EN DANZA CLÁSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171345198,ESCUELA NACIONAL SUPERIOR AUTONOMA DE BELLAS ARTES DEL PERU-CHACHAPOYAS,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170768630,ESCUELA SUPERIOR DE FORMACION ARTISTICA-BAGUA,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170768630,ESCUELA SUPERIOR DE FORMACION ARTISTICA-BAGUA,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170768630,ESCUELA SUPERIOR DE FORMACION ARTISTICA-BAGUA,225015,ACTUACIÓN
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170419960,ESCUELA SUPERIOR DE MUSICA CONDORCUNCA,151015,EDUCACIÓN ARTÍSTICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170419978,FELIPE GUAMÁN POMA DE AYALA,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170419978,FELIPE GUAMÁN POMA DE AYALA,151015,EDUCACIÓN ARTÍSTICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170925057,FORMACION ARTISTICA-TARMA,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171125723,FRANCISCO LASO,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171125723,FRANCISCO LASO,151025,EDUCACIÓN DANZA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170886549,FRANCISCO PÉREZ ANAMPA,151045,EDUCACIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170886549,FRANCISCO PÉREZ ANAMPA,224035,INTERPRETACIÓN MUSICAL
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,270920231,GUDELIA ALARCO DE VARGAS,221015,ARTES PLÁSTICAS Y VISUALES
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,270920231,GUDELIA ALARCO DE VARGAS,223015,DANZA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171187368,IGNACIO MERINO DE PIURA,222125,DISEÑO GRÁFICO
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171187368,IGNACIO MERINO DE PIURA,151015,EDUCACIÓN ARTÍSTICA
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271114578,JOSAFAT ROEL PINEDA,224015,COMPOSICIÓN
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271114578,JOSAFAT ROEL PINEDA,223015,DANZA
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271114578,JOSAFAT ROEL PINEDA,224025,DIRECCIÓN MUSICAL
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271114578,JOSAFAT ROEL PINEDA,151025,EDUCACIÓN DANZA
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271114578,JOSAFAT ROEL PINEDA,151055,EDUCACIÓN MUSICAL
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271114578,JOSAFAT ROEL PINEDA,224035,INTERPRETACIÓN MUSICAL
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271114578,JOSAFAT ROEL PINEDA,224045,MÚSICA
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271114578,JOSAFAT ROEL PINEDA,224055,MÚSICA Y TECNOLOGÍA DE SONIDO
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271114578,JOSAFAT ROEL PINEDA,224065,MUSICOLOGÍA
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271114578,JOSAFAT ROEL PINEDA,224075,PRODUCCIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171114693,JOSÉ MARÍA ARGUEDAS,223015,DANZA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171114693,JOSÉ MARÍA ARGUEDAS,151015,EDUCACIÓN ARTÍSTICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171114693,JOSÉ MARÍA ARGUEDAS,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170702605,JOSÉ MARÍA VALLE RIESTRA,151045,EDUCACIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170702605,JOSÉ MARÍA VALLE RIESTRA,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170702837,JULIACA,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170702837,JULIACA,151015,EDUCACIÓN ARTÍSTICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170702837,JULIACA,223015,DANZA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170702837,JULIACA,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170285973,LEANDRO ALVIÑA,151015,EDUCACIÓN ARTÍSTICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170285973,LEANDRO ALVIÑA,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171148485,LORENZO LUJAN DARJON,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170695536,LUIS DUNCKER LAVALLE,151045,EDUCACIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170695536,LUIS DUNCKER LAVALLE,224035,INTERPRETACIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170696005,MARIO URTEAGA ALVARADO,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170696005,MARIO URTEAGA ALVARADO,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171027564,MOHO,223015,DANZA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171027564,MOHO,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,171025584,PILCUYO,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170240135,PUNO,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170240135,PUNO,151015,EDUCACIÓN ARTÍSTICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170240135,PUNO,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170276352,REG BELLAS ARTES ICA,221015,ARTES PLÁSTICAS Y VISUALES
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,270920488,RICHARD WAGNER,151045,EDUCACIÓN MUSICAL
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170679746,SÉRVULO GUTIÉRREZ ALARCÓN DE ICA,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170679746,SÉRVULO GUTIÉRREZ ALARCÓN DE ICA,151015,EDUCACIÓN ARTÍSTICA
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271123488,THEODORO VALCARCEL CABALLERO,223015,DANZA
2,PRIVADA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,271123488,THEODORO VALCARCEL CABALLERO,224045,MÚSICA
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170685164,VICTOR MOREY PEÑA,221015,ARTES PLÁSTICAS Y VISUALES
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170394106,VIRGILIO RODRÍGUEZ NACHE,225015,ACTUACIÓN
1,PÚBLICA,7,EDUCACIÓN SUPERIOR DE FORMACIÓN ARTÍSTICA,170394106,VIRGILIO RODRÍGUEZ NACHE,151015,EDUCACIÓN ARTÍSTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150653592,13 DE JULIO DE 1882,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150653592,13 DE JULIO DE 1882,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150653592,13 DE JULIO DE 1882,121095,EDUCACIÓN SECUNDARIA TÉCNICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150653592,13 DE JULIO DE 1882,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150653592,13 DE JULIO DE 1882,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150653592,13 DE JULIO DE 1882,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150921015,ACOLLA,224045,MUSICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150932475,ACOMAYO,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151093152,AGUSTÍN BOCANEGRA Y PRADA,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151093152,AGUSTÍN BOCANEGRA Y PRADA,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151093152,AGUSTÍN BOCANEGRA Y PRADA,111015,EDUCACIÓN INICIAL
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151093152,AGUSTÍN BOCANEGRA Y PRADA,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151545623,ALIANZA ICHUÑA BÉLGICA,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151545623,ALIANZA ICHUÑA BÉLGICA,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151545623,ALIANZA ICHUÑA BÉLGICA,111025,EDUCACIÓN INICIAL (INTERCULTURAL Y BILINGÜE)
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151545623,ALIANZA ICHUÑA BÉLGICA,112025,EDUCACIÓN PRIMARIA (INTERCULTURAL Y BILINGÜE)
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151545623,ALIANZA ICHUÑA BÉLGICA,121095,EDUCACIÓN SECUNDARIA TÉCNICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150642090,ANTENOR ORREGO,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150642090,ANTENOR ORREGO,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150695452,AREQUIPA,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150695452,AREQUIPA,131015,EDUCACIÓN FÍSICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150695452,AREQUIPA,111015,EDUCACIÓN INICIAL
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150695452,AREQUIPA,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150695452,AREQUIPA,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150695452,AREQUIPA,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150695452,AREQUIPA,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150695452,AREQUIPA,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150391169,ARÍSTIDES MERINO MERINO,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150391169,ARÍSTIDES MERINO MERINO,131015,EDUCACIÓN FÍSICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150391169,ARÍSTIDES MERINO MERINO,111015,EDUCACIÓN INICIAL
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151273911,AYAVIRI,121035,EDUCACIÓN PARA EL TRABAJO
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151273911,AYAVIRI,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151273911,AYAVIRI,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150630558,AZÁNGARO,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150630558,AZÁNGARO,131015,EDUCACIÓN FÍSICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150630558,AZÁNGARO,121095,EDUCACIÓN SECUNDARIA TÉCNICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150811489,CACHICADÁN,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151141795,CARLOS  MEDRANO VÁSQUEZ,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151141795,CARLOS  MEDRANO VÁSQUEZ,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151141795,CARLOS  MEDRANO VÁSQUEZ,111015,EDUCACIÓN INICIAL
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151150739,CAYETANO ARDANZA,111015,EDUCACIÓN INICIAL
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151150739,CAYETANO ARDANZA,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151150739,CAYETANO ARDANZA,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151150739,CAYETANO ARDANZA,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151150739,CAYETANO ARDANZA,121095,EDUCACIÓN SECUNDARIA TÉCNICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150708164,CÉSAR ABRAHAM VALLEJO MENDOZA,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150708164,CÉSAR ABRAHAM VALLEJO MENDOZA,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150708164,CÉSAR ABRAHAM VALLEJO MENDOZA,131015,EDUCACIÓN FÍSICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150708164,CÉSAR ABRAHAM VALLEJO MENDOZA,111015,EDUCACIÓN INICIAL
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150708164,CÉSAR ABRAHAM VALLEJO MENDOZA,111025,EDUCACIÓN INICIAL (INTERCULTURAL Y BILINGÜE)
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150708164,CÉSAR ABRAHAM VALLEJO MENDOZA,121035,EDUCACIÓN PARA EL TRABAJO
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150708164,CÉSAR ABRAHAM VALLEJO MENDOZA,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150708164,CÉSAR ABRAHAM VALLEJO MENDOZA,112025,EDUCACIÓN PRIMARIA (INTERCULTURAL Y BILINGÜE)
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150708164,CÉSAR ABRAHAM VALLEJO MENDOZA,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150708164,CÉSAR ABRAHAM VALLEJO MENDOZA,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150686618,CHIMBOTE,199015,EDUCACIÓN BÁSICA ALTERNATIVA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150686618,CHIMBOTE,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150686618,CHIMBOTE,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150686618,CHIMBOTE,131015,EDUCACIÓN FÍSICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150686618,CHIMBOTE,111015,EDUCACIÓN INICIAL
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150686618,CHIMBOTE,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150686618,CHIMBOTE,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150686618,CHIMBOTE,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150608299,CHINCHA,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150608299,CHINCHA,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150608299,CHINCHA,131015,EDUCACIÓN FÍSICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150608299,CHINCHA,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150608299,CHINCHA,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150644807,CHIQUIÁN,111015,EDUCACIÓN INICIAL
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150644807,CHIQUIÁN,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150644807,CHIQUIÁN,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150644807,CHIQUIÁN,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150638130,CIRO  ALEGRÍA BAZAN,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150638130,CIRO  ALEGRÍA BAZAN,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150638130,CIRO  ALEGRÍA BAZAN,131015,EDUCACIÓN FÍSICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150638130,CIRO  ALEGRÍA BAZAN,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150932392,COYLLURQUI,112015,EDUCACIÓN PRIMARIA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150690388,DAVID SÁNCHEZ INFANTE,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150690388,DAVID SÁNCHEZ INFANTE,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,150690388,DAVID SÁNCHEZ INFANTE,131015,EDUCACIÓN FÍSICA
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151096924,DE PICOTA,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
1,PÚBLICA,5,INSTITUTO SUPERIOR PEDAGÓGICO,151096924,DE PICOTA,131015,EDUCACIÓN FÍSICA
