"TABLA 30 ""OCUPACIÓN APLICABLE A LOS EMPLEADORES DEL SECTOR PRIVADO"".",,,,,,,,,,,,
"Dependiendo de la Categoría Ocupacional que se seleccione, se habilitarán los códigos de Ocupación.",,,,,,,,,,,,
(1) Código que puede ser asumido para la Categoría Ocupacional y (0) No se habilita el registro de esta Ocupación para la Categoría Ocupacional. ,,,,,,,,,,,,
Código,NOMBRE,Ejecutivo,Empleado,Obrero,,,,,,,,
716008,OPERARIO DE NAVE DE COLADA,1,1,1,,,,,,,,
716009,OPERARIO DE COLADA CONTINUA,1,1,1,,,,,,,,
733003,"OBRERO TRATAM. PETROLEO CRUDO, CAMPOS EXTRACCION",1,1,1,,,,,,,,
737005,OBREROS DE LA COAGULACION DE LATEX,1,1,1,,,,,,,,
737006,OBREROS TRATAMIENTO QUIMICO DE MATERIALES RADIACTIVOS,1,1,1,,,,,,,,
737007,OBREROS DEL TRATAMIENTO DE DESECHOS RADIACTIVOS,1,1,1,,,,,,,,
737008,OBREROS EN LA FABRICACION DE ABONOS,1,1,1,,,,,,,,
737009,OBREROS EN LA FABRICACION DE ACIDOS,1,1,1,,,,,,,,
737010,"OBRERO, FABRICACION COLORANTES, TINTES, PINTURAS, BARNICES",1,1,1,,,,,,,,
737011,"OBRERO, FABRICACION DE CARUSA",1,1,1,,,,,,,,
737012,"OBRERO, FABRICACION DE MINIO",1,1,1,,,,,,,,
737013,"OBRERO, FABRICACION HIDROGENO, OXIGENO, ACETILENO, OTROS",1,1,1,,,,,,,,
737014,"OBRERO, FABRICACION DE EXPLOSIVOS",1,1,1,,,,,,,,
737015,"OBRERO, FABRICACION DE COMPRIMIDOS Y GRAGEAS",1,1,1,,,,,,,,
742014,OBRERO TEXTIL,1,1,1,,,,,,,,
767018,OBRERO DE LA ELABORACION DE VINOS,1,1,1,,,,,,,,
767019,OBRERO DE LA FABRICACION DE LEVADURA,1,1,1,,,,,,,,
767020,"OBRERO DE LA GERMINACION DE GRANOS,CERVEZA",1,1,1,,,,,,,,
767021,OBRERO DE VINOS ACHAMPANADOS,1,1,1,,,,,,,,
767022,"OBRERO ELABORACION SODAS, GASEOSAS Y OTRAS BEBIDAS NO ALCOH",1,1,1,,,,,,,,
782001,AYUDANTE DE MECANICO DE VEHICULOS DE MOTOR,1,1,1,,,,,,,,
785006,AYUDANTE DE HOJALATERIA,1,1,1,,,,,,,,
785007,AYUDANTE DE REMACHADOR DE ESTRUCTURAS METALICAS,1,1,1,,,,,,,,
785025,"OPERARIO DE MESA DE CORTE, OXICORTADOR",1,1,1,,,,,,,,
785026,OPERARIO DE OXICORTE,1,1,1,,,,,,,,
811017,OBRERO DEL APOMAZADO DEL CAUCHO,1,1,1,,,,,,,,
811018,OBRERO EN LA FABRIC. DE ARTICULOS DE CAUCHO,1,1,1,,,,,,,,
813001,AYUDANTE DE REENCAUCHADOR DE NEUMATICOS,1,1,1,,,,,,,,
843004,OBRERO DE LA ELABOR. DE PREFABRICADOS DE HORMIGON ARMADO,1,1,1,,,,,,,,
843005,OBRERO DE LA ELABORACION DE PROD.HORMIGON ARMADO,1,1,1,,,,,,,,
843006,OBRERO DE LA ELABORACION DE FIBROCEMENTO DE AMIANTO,1,1,1,,,,,,,,
843007,OBRERO DE LA FABRICACION DE PIEDRA ARTIFICIAL,1,1,1,,,,,,,,
843008,OBRERO DE LA FABRIC. DE AGLOMERADOS DE PIEDRA ARTIFICIAL,1,1,1,,,,,,,,
843009,OBRERO DE LA FABRICACION DE PAPEL Y TELA DE ESMERIL(LIJA),1,1,1,,,,,,,,
843010,OBRERO DE LA FAB. DE TELAS Y PAPELES PREVESTIDOS,1,1,1,,,,,,,,
843011,LOSETERO FABRICACION DE LOCETAS Y MOSAICOS,1,1,1,,,,,,,,
843012,OBRERO DE LA PREPARACION DE ARENAS SILICEAS PARA FILTROS,1,1,1,,,,,,,,
843013,OTROS OBREROS DE LA FABRICACION DE PROD. DERIVADOS,1,1,1,,,,,,,,
844018,OBRERO DE IMPERMEABILIZACION DE TELAS AL ACEITE,1,1,1,,,,,,,,
844019,OBRERO DE LA ELABORACION DE PRODUCTOS DE CORCHO,1,1,1,,,,,,,,
844020,OBRERO DE LA ELABORACION DE CUERDAS DE TRIPA,1,1,1,,,,,,,,
844021,OBRERO DE LA FABRICACION DE LINOLEO,1,1,1,,,,,,,,
844022,OBRERO DE LA FABRIC.DE PELICULAS Y PAPEL FOTOGRAFICO,1,1,1,,,,,,,,
844023,OBRERO DE LA FABRICACION DE JUGUETES DE MADERA,1,1,1,,,,,,,,
844024,OBRERO DE FABRICACION DE JUGUETE METALICOS,1,1,1,,,,,,,,
844025,OBRERO DE TRAT. Y REVEST. DE ALQUITRAN O ASFALTO DEL PAPEL,1,1,1,,,,,,,,
844026,OBRERO EN LA ELABORACION DE TELAS ACEITADAS,1,1,1,,,,,,,,
844027,OBRERO EN LA FABRICACION DE BOTONES,1,1,1,,,,,,,,
844028,OBRERO EN LA FABRICACION DE ADORNOS ARTIFICIALES,1,1,1,,,,,,,,
861001,ADOQUINEROS,1,1,1,,,,,,,,
861002,ADOQUINADOR-PAVIMENTADOR,1,1,1,,,,,,,,
861003,ALBAÑIL,1,1,1,,,,,,,,
861004,ALBAÑILERO,1,1,1,,,,,,,,
861005,ALBAÑIL EN GENERAL,1,1,1,,,,,,,,
861006,"COLOCACION DE LOSAS,SUELO, SOLADOR",1,1,1,,,,,,,,
861007,COLOCADOR DE LABRILLOS EN GENERAL,1,1,1,,,,,,,,
861008,"CONSTRUCTOR DE CASAS, ALBANIL",1,1,1,,,,,,,,
861009,"CONSTRUCTOR DE ALCANTARILLAS, ALBAÐIL",1,1,1,,,,,,,,
861010,ENLOSADOR,1,1,1,,,,,,,,
861011,"ESTUFISTA,FUMISTA ALBAÐIL EN LA INDUSTRIA",1,1,1,,,,,,,,
861012,MAMPOSTERO,1,1,1,,,,,,,,
861013,"MARMOLISTA, CONSTRUCCION",1,1,1,,,,,,,,
861014,"MOSAISTA,COLOCADOR DE MOSAICOS",1,1,1,,,,,,,,
861015,PAVIMENTADOR,1,1,1,,,,,,,,
861016,REJUNTADOR DE MAMPOSTERIA CAREADA Y CONCERTADA,1,1,1,,,,,,,,
861017,"RESTAURADOR DE MAMPOSTERIA DE CONSTRUC.HISTORIC.,ALBAÐIL",1,1,1,,,,,,,,
861018,SOLADOR EN MOSAICO,1,1,1,,,,,,,,
861019,SOLADOR DE LABRILLOS O BALDOSAS,1,1,1,,,,,,,,
861020,"SOLADOR EN MATERIALES PLASTICAS, SINTASOL",1,1,1,,,,,,,,
862001,ARMADOR DE HORMIGON,1,1,1,,,,,,,,
862002,"CARPINTERO DE ARMA, TRABAJO DE ENCOFRADO",1,1,1,,,,,,,,
862003,"CEMENTERO DE HORMIGON ARMADO,EN GENERAL",1,1,1,,,,,,,,
862004,"CEMENTERO,TRABAJO DE ACABADO",1,1,1,,,,,,,,
862005,ENCOFRADOR EN MADERA,1,1,1,,,,,,,,
862006,ENFOSCADOR,1,1,1,,,,,,,,
862007,EN TERRAZO,1,1,1,,,,,,,,
862008,OBRERO DEL CURADO DEL HORMIGON,1,1,1,,,,,,,,
862010,"SOLADOR EN TERRAZO, PAVIMENTO CONTINUO",1,1,1,,,,,,,,
862011,VESTIMIENTOS CON HORMIGON,1,1,1,,,,,,,,
863001,"COLOCADOR DE CUBIERTAS DE ASFALTO, DE JUNCO DE METAL",1,1,1,,,,,,,,
863002,"COLOCADOR DE TEJAS, TECHADOR",1,1,1,,,,,,,,
863003,OTROS TECHADORES,1,1,1,,,,,,,,
863004,"TECHADOR EN GENERAL, PIZARRA, TEJA, ASFALTO, MATERIALES SIN",1,1,1,,,,,,,,
863005,EN METAL DE PAJA Y SIMILARES,1,1,1,,,,,,,,
864001,"CARPINTERO EN CONSTRUC EN GRAL,EXC:ARMA,TRAB.DE ENCOFRADO",1,1,1,,,,,,,,
864002,"CALAFATERO,CARPINTERO",1,1,1,,,,,,,,
864003,CARPINTERO-EBANISTA DE CONSTRUCCION,1,1,1,,,,,,,,
864004,CARPINTERO DE AVIACION,1,1,1,,,,,,,,
864005,"CARPINTERO EBANISTA, CONSTRUCCION DE EDIFICIOS",1,1,1,,,,,,,,
864006,"CARPINTERO EBANISTA, CONSTRUCCION DE BARCOS",1,1,1,,,,,,,,
864007,CARPINTERO-ARMADOR DE EMBARCACIONES,1,1,1,,,,,,,,
864008,CARPINTERO NAVAL O CALAFATERO,1,1,1,,,,,,,,
864009,CARPINTERO DE RIVERA,1,1,1,,,,,,,,
864010,CARPINTERO DE PUERTA Y VENTANAS,1,1,1,,,,,,,,
864011,COLOCADOR DE PARQUET,1,1,1,,,,,,,,
864012,ENTARUGADOR DE PAVIMENTOS,1,1,1,,,,,,,,
864013,"MONTADOR DE EBANISTERIA, EDIFICACION",1,1,1,,,,,,,,
864014,"PARQUETERO, COLOCA PISOS DE PARQUET",1,1,1,,,,,,,,
864015,PORTAVENTANERO,1,1,1,,,,,,,,
865001,DECORADOR EN YESO FIBROSO,1,1,1,,,,,,,,
865002,ENLISTONADOR,1,1,1,,,,,,,,
865003,"ENLUCIDOR EN YESO, EN GENERAL",1,1,1,,,,,,,,
865004,"ESCAYOLISTA-DECORADOR, ESCAYOLISTA",1,1,1,,,,,,,,
865005,"ESTUQUISTA-DECORADOR,ESCOYOLISTA",1,1,1,,,,,,,,
865006,LISTONERO,1,1,1,,,,,,,,
865007,REVOCADOR,1,1,1,,,,,,,,
865008,YESERO EN GENERAL,1,1,1,,,,,,,,
867001,CRISTALERO DE EDIFICIO,1,1,1,,,,,,,,
867002,CRISTALERO DE CLAROBOYAS,1,1,1,,,,,,,,
867003,COLOCADOR DE VIDRIOS EN VENTANAS,1,1,1,,,,,,,,
867004,COLOCADOR DE LUNAS DE VEHICULOS,1,1,1,,,,,,,,
867005,"VIDRIERO, COLOCADOR DE VIDRIOS",1,1,1,,,,,,,,
868001,"ASFALTO, GRANO DE ARENA Y MATERIALES SIMILARES",1,1,1,,,,,,,,
868004,COLOCADOR DE BALDOSAS SINTETICAS,1,1,1,,,,,,,,
868005,COLOCADOR DE CAÐERIAS PRINCIPALES DE AGUA,1,1,1,,,,,,,,
868006,COLOCADOR DE CABLES GRUESOS SUBTERRANEOS,1,1,1,,,,,,,,
868007,"COLOCADOR DE TUBOS, CONDUCCIONES",1,1,1,,,,,,,,
868008,CONSTRUCTOR DE CANALIZACION POR TUBOS,1,1,1,,,,,,,,
868010,MONTADOR DE ANDAMIOS,1,1,1,,,,,,,,
868011,MONTADOR DE ELEMENTOS PREFABRIC.DE LA EDIFICAC.,1,1,1,,,,,,,,
868012,"MONTADOR,EDIFICACION CON ELEMENTOS PREFABRICADO",1,1,1,,,,,,,,
868013,"OBRERO DE CONSERVACION, REPARACION Y MANTENIMIENTO DE EDIFI",1,1,1,,,,,,,,
868014,OBRERO DE REVEST.DE SUELOS DE BALDOSAS SINTETICAS,1,1,1,,,,,,,,
868015,OBRERO ESPECIALIZADO EN SUELO REVESTIDOS CON ASFALTO,1,1,1,,,,,,,,
868016,OBRERO ESPECIALIZADO EN APEOS,1,1,1,,,,,,,,
868017,POCERO,1,1,1,,,,,,,,
868019,"SOLADOR,LADRILLOS Y BALDOSAS DE MATERIAL SINTETICO",1,1,1,,,,,,,,
868020,TRABAJADOR EN LA CONSTRUCCION Y REPACIONES,1,1,1,,,,,,,,
868021,CAPATAZ DE CONSTRUCCIÓN,1,1,1,Incorporado al T-Registro el 19.05.2013,,,,,,,
868022,OFICIAL DE CONSTRUCCIÓN,1,1,1,,,,,,,,
882001,"AUXILIAR DE LA CAMARA DE MAQUINAS,BARCOS",1,1,1,,,,,,,,
882003,FOGONERO DE BARCO,1,1,1,,,,,,,,
882004,LIMPIADOR DE MAQUINAS.BARCOS,1,1,1,,,,,,,,
883001,AYUDANTE DE MAQUINISTAS DE TREN,1,1,1,,,,,,,,
886005,"OBRERO DE COMPUERTAS DE EVACUACION,EXCLUSAS EN DIQUE SECO",1,1,1,,,,,,,,
911001,"VENDEDOR AMBULANTE, CEREALES: AVENA, CEBADA, TRIGO, ETC.",1,1,1,,,,,,,,
911002,"VENDEDOR AMBULANTE, ESPECERIAS: CANELA, CLAVO DE OLOR, PIMI",1,1,1,,,,,,,,
911003,"VENDEDOR AMBULANTE, FRUTA FRESCA",1,1,1,,,,,,,,
911004,"VENDEDOR AMBULANTE, HORTALIZAS: AJO, CEBOLLA, CHOCLO, VAINI",1,1,1,,,,,,,,
911005,"VENDEDOR AMBULANTE, MENESTRAS: FRIJOLES, GARBANZOS, LENTEJA",1,1,1,,,,,,,,
911006,"VENDEDOR AMBULANTE, TUBERCULOS: CAMOTE, PAPA, YUCA, ETC.",1,1,1,,,,,,,,
912001,"VENDEDOR AMBULANTE, ANTICUCHOS",1,1,1,,,,,,,,
912002,"VENDEDOR AMBULANTE, CEBICHES Y DERIVADOS",1,1,1,,,,,,,,
912003,"VENDEDOR AMBULANTE, CHURROS",1,1,1,,,,,,,,
912004,"VENDEDOR AMBULANTE, EMOLIENTE",1,1,1,,,,,,,,
912005,"VENDEDOR AMBULANTE, JUGOS Y REFRESCOS",1,1,1,,,,,,,,
912006,"VENDEDOR AMBULANTE, PICANTES",1,1,1,,,,,,,,
912007,"VENDEDOR AMBULANTE, RASPADILLAS",1,1,1,,,,,,,,
912008,"VENDEDOR AMBULANTE, SALCHIPAPAS",1,1,1,,,,,,,,
912009,"VENDEDOR AMBULANTE, SANDWICH",1,1,1,,,,,,,,
912010,"VENDEDOR AMBULANTE, COMIDAS PREPARADAS EN LA CALLE, OTROS",1,1,1,,,,,,,,
913001,"VENDEDOR AMBULANTE, ALFALFA Y FORRAJE",1,1,1,,,,,,,,
913002,"VENDEDOR AMBULANTE, COCA",1,1,1,,,,,,,,
913003,"VENDEDOR AMBULANTE, FLORES",1,1,1,,,,,,,,
913004,"VENDEDOR AMBULANTE, PLANTAS Y SEMILLAS",1,1,1,,,,,,,,
913005,"VENDEDOR AMBULANTE, COCHINILLA",1,1,1,,,,,,,,
914001,"VENDEDOR AMBULANTE, CAMARONES Y LANGOSTINOS",1,1,1,,,,,,,,
914002,"VENDEDOR AMBULANTE, CARNE DE: BALLENA, LOBO MARINO, TORTUGA",1,1,1,,,,,,,,
914003,"VENDEDOR AMBULANTE, MARISCOS: CHOROS, CONCHAS, ETC.",1,1,1,,,,,,,,
914004,"VENDEDOR AMBULANTE, PESCADOS: BONITO, JUREL, PEJERREY, TRUC",1,1,1,,,,,,,,
915001,"VENDEDOR AMBULANTE, ANIMALES VIVOS: CONEJOS, GATOS, PERROS,",1,1,1,,,,,,,,
915002,"VENDEDOR AMBULANTE, AVES VIVOS Y/O SUS CARNES",1,1,1,,,,,,,,
915003,"VENDEDOR AMBULANTE, CARNES: PORCINO, VACUNO, ETC.",1,1,1,,,,,,,,
915004,"VENDEDOR AMBULANTE, REPARTIDOR DE LECHE",1,1,1,,,,,,,,
916001,"VENDEDOR AMBULANTE, PRODUCTOS FARMACEUTICOS: ALCOHOL, ALGOD",1,1,1,,,,,,,,
916002,"VENDEDOR AMBULANTE, CORTEZAS Y HIERBAS/ USO MEDICINAL",1,1,1,,,,,,,,
916003,"VENDEDOR AMBULANTE, RAICES DE PLANTAS/ USO MEDICINAL",1,1,1,,,,,,,,
917001,"VENDEDOR AMBULANTE, ACEITE COMESTIBLE",1,1,1,,,,,,,,
917002,"VENDEDOR AMBULANTE, CAFE TOSTADO, MOLIDO, ENVASADO Y/O GRAN",1,1,1,,,,,,,,
917003,"VENDEDOR AMBULANTE, CARAMELOS, CONFITES, CHOCOLATES, GALLET",1,1,1,,,,,,,,
917004,"VENDEDOR AMBULANTE, HELADOS, HIELO, MARCIANOS, ETC.",1,1,1,,,,,,,,
917005,"VENDEDOR AMBULANTE, PAN, PASTELES",1,1,1,,,,,,,,
917006,"VENDEDOR AMBULANTE, PRODUCTOS LACTEOS, FIDEOS, HARINAS, AZU",1,1,1,,,,,,,,
917007,"VENDEDOR AMBULANTE, PRODUCTOS ALIMENTICIOS PARA ANIMALES/ A",1,1,1,,,,,,,,
917008,"VENDEDOR AMBULANTE, ABARROTES",1,1,1,,,,,,,,
918001,"VENDEDOR AMBULANTE, CIGARRO, TABACO, PIPAS E IMPLEMENTOS PA",1,1,1,,,,,,,,
918002,"VENDEDOR AMBULANTE, AGUA MINERAL, GASEOSAS, VINO, ETC.",1,1,1,,,,,,,,
919001,"VENDEDOR AMBULANTE; COSMETICOS, PERFUMES, LOCION, ETC.",1,1,1,,,,,,,,
919002,"VENDEDOR AMBULANTE; ESCOBAS, ESCOBILLAS, ESCOBILLONES, ETC.",1,1,1,,,,,,,,
919003,"VENDEDOR AMBULANTE; JABONES, DETERGENTES, ETC.",1,1,1,,,,,,,,
919004,"VENDEDOR AMBULANTE; PASTA DENTRIFICA, PAPEL HIGIENICO, ETC.",1,1,1,,,,,,,,
919005,"VENDEDOR AMBULANTE; PRODUCTOS DE: ORNELLA, UNIQUE, YAMBAL,",1,1,1,,,,,,,,
921001,"VENDEDOR AMBULANTE; ACEITE PARA AUTOS, LUBRICANTES (ENVASAD",1,1,1,,,,,,,,
921002,VENDEDOR AMBULANTE; GAS / REPARTIDOR EN CAMIONETA O TRICICL,1,1,1,,,,,,,,
921003,"VENDEDOR AMBULANTE, LEÐA O CARBON",1,1,1,,,,,,,,
922001,"VENDEDOR AMBULANTE, CALZADOS, ZAPATILLAS, SANDALIAS, SLAPS,",1,1,1,,,,,,,,
922002,"VENDEDOR AMBULANTE, MERCERIA: AGUJAS, ADORNOS DE VESTIDO, B",1,1,1,,,,,,,,
922003,"VENDEDOR AMBULANTE, PRENDAS DE VESTIR: CAMISAS, CARTERAS, P",1,1,1,,,,,,,,
922004,"VENDEDOR AMBULANTE, TELAS Y/O TEJIDOS",1,1,1,,,,,,,,
922005,"VENDEDOR AMBULANTE, SOMBREROS",1,1,1,,,,,,,,
922006,"VENDEDOR AMBULANTE PASAMANERIA, LENCERIA, MERCERIA",1,1,1,,,,,,,,
923001,"VENDEDOR AMBULANTE, ALFOMBRAS. CORTINAS, TAPICES Y ARTICULO",1,1,1,,,,,,,,
923002,"VENDEDOR AMBULANTE, ART. DOMEST.: COCINA, LAVADORA, REFRIGE",1,1,1,,,,,,,,
923003,"VENDEDOR AMBULANTE, CATRES Y COLCHONES/ CAMAS",1,1,1,,,,,,,,
923004,"VENDEDOR AMBULANTE, MUEBLES PARA EL HOGAR",1,1,1,,,,,,,,
923005,"VENDEDOR AMBULANTE, UTENSILIOS DE COCINA: CACEROLAS, CUCHIL",1,1,1,,,,,,,,
923006,"VENDEDOR AMBULANTE, ART. DE MESA: MANTELES, INDIVIDUALES, P",1,1,1,,,,,,,,
924001,"VENDEDOR AMBULANTE, DIARIOS Y REVISTAS / CANILLITAS",1,1,1,,,,,,,,
924002,"VENDEDOR AMBULANTE, LIBROS Y NOVELAS",1,1,1,,,,,,,,
924003,"VENDEDOR AMBULANTE, UTLES DE ESCRITORIO: BORRADORES, CUADER",1,1,1,,,,,,,,
925001,"VENDEDOR AMBULANTE, ANTIGUEDADES",1,1,1,,,,,,,,
925002,"VENDEDOR AMBULANTE, ARTICULOS ARTESANALES",1,1,1,,,,,,,,
925003,"VENDEDOR AMBULANTE, ARTICULOS DE PLATA",1,1,1,,,,,,,,
925004,"VENDEDOR AMBULANTE, ARTICULOS RELIGIOSOS",1,1,1,,,,,,,,
925005,"VENDEDOR AMBULANTE, ARTICULOS PARA FIESTAS Y DISFRACES",1,1,1,,,,,,,,
925006,"VENDEDOR AMBULANTE, CUADROS Y ESCULTURAS",1,1,1,,,,,,,,
926001,"VENDEDOR AMBULANTE, ARTICULOS DEPORTIVOS",1,1,1,,,,,,,,
926002,"VENDEDOR AMBULANTE, JUGUETES",1,1,1,,,,,,,,
927001,"VENDEDOR AMBULANTE, ANTEOJOS Y LUNAS",1,1,1,,,,,,,,
927002,"VENDEDOR AMBULANTE, CASSETTES (BLANCOS Y GRABADOS) Y DISCOS",1,1,1,,,,,,,,
927003,"VENDEDOR AMBULANTE, HULES Y/O MARROQUINES",1,1,1,,,,,,,,
927004,"VENDEDOR AMBULANTE, MALETAS Y MALETINES / CARTERAS",1,1,1,,,,,,,,
927005,"VENDEDOR AMBULANTE, RELOJES",1,1,1,,,,,,,,
927006,"VENDEDOR AMBULANTE, REPUESTO Y/O ART. DE FERRETERIA",1,1,1,,,,,,,,
927007,"VENDEDOR AMBULANTE, OTROS",1,1,1,,,,,,,,
941001,AMA DE CRIA O SECA O LECHE O NIÐOS,1,1,1,,,,,,,,
941002,AMA DE LLAVES,1,1,1,,,,,,,,
941003,AYA MAMA,1,1,1,,,,,,,,
941004,AYUDA DE CAMARA,1,1,1,,,,,,,,
941005,CANTINERO,1,1,1,,,,,,,,
941006,CAMARERO,1,1,1,,,,,,,,
941007,COCINERO,1,1,1,,,,,,,,
941008,CRIADO,1,1,1,,,,,,,,
941009,DAMA DE COMPAÐIA,1,1,1,,,,,,,,
941011,LAVANDERO,1,1,1,,,,,,,,
941014,MESERO,1,1,1,,,,,,,,
941015,MOZO (PERSONAL DOMESTICO),1,1,1,,,,,,,,
941016,MUCAMA,1,1,1,,,,,,,,
941017,NANA,1,1,1,,,,,,,,
941018,NIÑERA,1,1,1,,,,,,,,
941019,SIRVIENTA (E),1,1,1,,,,,,,,
941020,"SIRVIENTA (E), COCINA",1,1,1,,,,,,,,
941021,"SIRVIENTA (E), SALON",1,1,1,,,,,,,,
941022,"SIRVIENTE (A), COCINA",1,1,1,,,,,,,,
941023,"SIRVIENTE (A), SALON",1,1,1,,,,,,,,
944001,LAVADOR AMBULANTE DE AUTOS,1,1,1,,,,,,,,
944002,LIMPIABOTAS,1,1,1,,,,,,,,
944003,LIMPIADOR DE VENTANAS,1,1,1,,,,,,,,
944004,LUSTRABOTAS,1,1,1,,,,,,,,
944005,PEGADOR DE CARTELES,1,1,1,,,,,,,,
944006,RECADERO,1,1,1,,,,,,,,
945004,AYUDANTE DE CAMION,1,1,1,,,,,,,,
945005,"AYUDANTE, BAÐOS TURCOS",1,1,1,,,,,,,,
945006,"AYUDANTE, BAÐOS SAUNA",1,1,1,,,,,,,,
945011,DESCARGADOR DE AVIONES,1,1,1,,,,,,,,
945012,DESCARGADOR DE BARCOS,1,1,1,,,,,,,,
945015,ENSACADOR A MANO,1,1,1,,,,,,,,
945016,ESCOGEDOR DE BOTELLAS,1,1,1,,,,,,,,
945018,ESTIBADOR CARGADOR DE BARCOS,1,1,1,,,,,,,,
945021,LLENADO O ENVASADOR DE PRODUCTOS,1,1,1,,,,,,,,
945025,MOZO DE MERCADOS DE ABASTOS,1,1,1,,,,,,,,
945026,MOZO DE TRANSPORTE DE MUEBLES,1,1,1,,,,,,,,
945027,MOZO DE ALMACEN,1,1,1,,,,,,,,
945028,"MOZO DE CUERDA, EXCEPTO EN LOS HOTELES",1,1,1,,,,,,,,
945029,"MOZO DE EQUIPAJES, EXCEPTO EN LOS HOTELES",1,1,1,,,,,,,,
945031,OBRERO PORTUARIO,1,1,1,,,,,,,,
945033,"PELADOR DE POLLOS, GALLINAS Y OTRAS AVES",1,1,1,,,,,,,,
945037,RECOGEDOR DE PELOTAS,1,1,1,,,,,,,,
945046,ZAPATERO REMENDON (AMBULANTE),1,1,1,,,,,,,,
945047,CUIDADO DE NIÐOS EN VIVIENDAS PARTICULARES,1,1,1,,,,,,,,
961001,BASURERO,1,1,1,,,,,,,,
961002,BARRENDERO,1,1,1,,,,,,,,
961003,"BARRENDERO, CALLES",1,1,1,,,,,,,,
961004,"BARRENDERO, FABRICAS",1,1,1,,,,,,,,
961005,"BARRENDERO, PLAZAS Y PARQUES/JARDINES",1,1,1,,,,,,,,
961006,PEON CARBONERO,1,1,1,,,,,,,,
961007,PEON GENERAL,1,1,1,,,,,,,,
961008,"PEON, RECOLECCION DE DESECHOS",1,1,1,,,,,,,,
961009,"RECOGEDOR, BASURAS/CAMION O TRICICLO",1,1,1,,,,,,,,
971001,"AGRICULTOR, AYUDANTE",1,1,1,,,,,,,,
971002,APANADOR/COSECHADOR DE ALGODON,1,1,1,,,,,,,,
971003,ARBORICULTOR,1,1,1,,,,,,,,
971004,ARRIERO,1,1,1,,,,,,,,
971005,BOYERO,1,1,1,,,,,,,,
971006,BRACERO AGRICOLA,1,1,1,,,,,,,,
971007,CABALLERIZO (OBRERO),1,1,1,,,,,,,,
971008,CAMPESINO,1,1,1,,,,,,,,
971009,CAPADOR (OBRERO),1,1,1,,,,,,,,
971010,"CONDUCTOR, BOVINOS",1,1,1,,,,,,,,
971011,CORTADOR DE CAÐA DE AZUCAR,1,1,1,,,,,,,,
971012,"COSECHADOR: MANI, ALGODON, PAJAS, ETC.",1,1,1,,,,,,,,
971013,"CRIADOR DE RANAS, PAJAROS (OBRERO)",1,1,1,,,,,,,,
971014,CRIADOR DE GUSANOS DE SEDA (OBRERO),1,1,1,,,,,,,,
971015,"CULTIVADOR: ALGODON, CAÐA, AZUCAR, ETC.",1,1,1,,,,,,,,
971016,DIMIDOR,1,1,1,,,,,,,,
971017,ENGANCHADOR AGRICOLA,1,1,1,,,,,,,,
971018,ESQUILADOR (OBRERO),1,1,1,,,,,,,,
971019,"ESTABLERO, CABALLOS REPRODUCTORES",1,1,1,,,,,,,,
971020,GAÐAN,1,1,1,,,,,,,,
971021,GOLONDRINO,1,1,1,,,,,,,,
971022,INJERTADOR DE ARBOLES FRUTALES (OBRERO),1,1,1,,,,,,,,
971023,INSEMINADOR (OBRERO),1,1,1,,,,,,,,
971024,JARDINERO (OBRERO),1,1,1,,,,,,,,
971025,JORNALERO AGRICOLA,1,1,1,,,,,,,,
971026,LEÑADOR,1,1,1,,,,,,,,
971027,MARRONERO (OBRERO),1,1,1,,,,,,,,
971028,MOZO DE CUADRA (OBRERO),1,1,1,,,,,,,,
971029,"OBRERO GANADERO, AYUDANTE",1,1,1,,,,,,,,
971030,"OBRERO CRIADOR, AYUDANTE",1,1,1,,,,,,,,
971031,"OBRERO AVICULTOR, AYUDANTE",1,1,1,,,,,,,,
971032,OBRERO AGRICOLA DE ARBOLES FRUTALES,1,1,1,,,,,,,,
971033,"OBRERO AGRICOLA, AYUDANTE",1,1,1,,,,,,,,
971034,"OBRERO FORESTAL, AYUDANTE",1,1,1,,,,,,,,
971035,"PALMERO, OBRERO AGRICOLA",1,1,1,,,,,,,,
971036,PASTOR MOCHILERO,1,1,1,,,,,,,,
971037,PEON AGROPECUARIO,1,1,1,,,,,,,,
971038,"PEON AGROPECUARIO, ANIMALES DE PELETERIA",1,1,1,,,,,,,,
971039,"PEON AGROPECUARIO, CRIA DE ANIMALES DE PIEL",1,1,1,,,,,,,,
971040,"PEON AGRICOLA, PAPERO",1,1,1,,,,,,,,
971041,"PEON AGRICOLA, HORTALIZAS",1,1,1,,,,,,,,
971042,"PEON AGRICOLA, COSECHADOR/FRUTAS",1,1,1,,,,,,,,
971043,"PEON AGRICOLA, COSECHADOR/TE",1,1,1,,,,,,,,
971044,"PEON AGRICOLA, CULTIVO EXTENSIVO",1,1,1,,,,,,,,
971045,"PEON AGROPECUARIO, ESTACIONAL",1,1,1,,,,,,,,
971046,"PEON AGROPECUARIO, GANADO",1,1,1,,,,,,,,
971047,"PEON AGROPECUARIO, TEMPORERO",1,1,1,,,,,,,,
971048,PEON DE ESTANCIA O HACIENDA,1,1,1,,,,,,,,
971049,"PEON DE LABRANZA, ARBORICULTOR",1,1,1,,,,,,,,
971050,"PEON AGROPECUARIO, ORDEÐADOR/GANADO LECHERO",1,1,1,,,,,,,,
971051,"PEON AGROPECUARIO, MIGRANTE",1,1,1,,,,,,,,
